item_id,fold,model,mae,rmse,status
HOBBIES_1_348,1,SARIMAX,5.258435987872315,6.924382483484764,success
HOBBIES_1_348,1,LSTM,4.613327503204346,6.700691688475445,success
HOBBIES_1_348,1,LightGBM,0.7873833831077968,1.4340281124135377,success
HOBBIES_1_348,1,StackingEnsemble,0.9443659596964618,1.6079069756247488,success
HOBBIES_1_348,2,SARIMAX,7.149397563176046,8.229510896559127,success
HOBBIES_1_348,2,LSTM,5.9734649658203125,6.997635305717652,success
HOBBIES_1_348,2,LightGBM,0.7347501476709559,1.547139918277594,success
HOBBIES_1_348,2,StackingEnsemble,0.7965236130445756,1.47253094771636,success
HOBBIES_1_348,3,SARIMAX,6.087793959907293,9.189870340763406,success
HOBBIES_1_348,3,LSTM,6.9842376708984375,9.666963726170977,success
HOBBIES_1_348,3,LightGBM,0.961502600746417,1.7150650493948927,success
HOBBIES_1_348,3,StackingEnsemble,0.9039020767040594,1.652696396300636,success
HOBBIES_1_348,4,SARIMAX,6.637960577492176,9.113625920612469,success
HOBBIES_1_348,4,LSTM,6.846159934997559,9.324176610844244,success
HOBBIES_1_348,4,LightGBM,1.1421323700491472,2.315028248285477,success
HOBBIES_1_348,4,StackingEnsemble,1.2362437207426065,2.315186496969545,success
HOBBIES_1_348,5,SARIMAX,6.808710484402309,11.867599809883904,success
HOBBIES_1_348,5,LSTM,6.798266887664795,11.856450741867734,success
HOBBIES_1_348,5,LightGBM,1.5132478823344415,2.6399245548263024,success
HOBBIES_1_348,5,StackingEnsemble,1.4379654323796696,2.500926309852907,success
HOBBIES_1_371,1,SARIMAX,7.377927250564604,9.864429493101694,success
HOBBIES_1_371,1,LSTM,7.616357326507568,9.453633040971066,success
HOBBIES_1_371,1,LightGBM,1.9019803823343922,3.0599731477421783,success
HOBBIES_1_371,1,StackingEnsemble,2.3318382621048266,3.0881030987498095,success
HOBBIES_1_371,2,SARIMAX,7.371972493691646,10.008725427427049,success
HOBBIES_1_371,2,LSTM,7.173390865325928,9.644556959387565,success
HOBBIES_1_371,2,LightGBM,2.7308588206244466,4.00538274133839,success
HOBBIES_1_371,2,StackingEnsemble,1.971527393080875,2.8316628622024314,success
HOBBIES_1_371,3,SARIMAX,7.358286502929638,8.314815374636666,success
HOBBIES_1_371,3,LSTM,6.179956436157227,7.119847894393997,success
HOBBIES_1_371,3,LightGBM,2.104905140870326,3.161895741176049,success
HOBBIES_1_371,3,StackingEnsemble,1.5033215924180372,2.168225879991804,success
HOBBIES_1_371,4,SARIMAX,7.236151683696343,8.946945294886865,success
HOBBIES_1_371,4,LSTM,8.302372932434082,9.728705994987928,success
HOBBIES_1_371,4,LightGBM,2.108268780306095,3.7474565021597748,success
HOBBIES_1_371,4,StackingEnsemble,1.7734052149540263,3.3996229565945155,success
HOBBIES_1_371,5,SARIMAX,10.004504339336526,12.203501671967887,success
HOBBIES_1_371,5,LSTM,10.051305770874023,12.815802618366503,success
HOBBIES_1_371,5,LightGBM,2.1034862680844304,3.2800213287091387,success
HOBBIES_1_371,5,StackingEnsemble,2.029052053952193,3.100821616551293,success
HOBBIES_1_268,1,SARIMAX,8.756252944807809,11.158348271834077,success
HOBBIES_1_268,1,LSTM,8.43224811553955,11.782890225882413,success
HOBBIES_1_268,1,LightGBM,2.2318771296502584,3.7542580025263987,success
HOBBIES_1_268,1,StackingEnsemble,2.38927442014997,3.958443780390364,success
HOBBIES_1_268,2,SARIMAX,10.518071471761683,12.24451349066525,success
HOBBIES_1_268,2,LSTM,8.658490180969238,11.844276919759734,success
HOBBIES_1_268,2,LightGBM,1.6697142538280303,2.803218556941406,success
HOBBIES_1_268,2,StackingEnsemble,1.6395498290421173,2.7922746341972213,success
HOBBIES_1_268,3,SARIMAX,10.410727567740619,12.195896529104807,success
HOBBIES_1_268,3,LSTM,8.630814552307129,12.2960237356241,success
HOBBIES_1_268,3,LightGBM,2.092167669797237,3.32968738965095,success
HOBBIES_1_268,3,StackingEnsemble,2.672485286683666,3.49708708615421,success
HOBBIES_1_268,4,SARIMAX,11.116022047765403,15.400793046887232,success
HOBBIES_1_268,4,LSTM,11.264310836791992,15.363880137068596,success
HOBBIES_1_268,4,LightGBM,2.789888202956788,4.886399162069764,success
HOBBIES_1_268,4,StackingEnsemble,3.0484650195224363,4.39053454824756,success
HOBBIES_1_268,5,SARIMAX,11.121710300958743,16.758345834408725,success
HOBBIES_1_268,5,LSTM,11.169686317443848,16.468280242648003,success
HOBBIES_1_268,5,LightGBM,3.6084359181934285,7.055685176995376,success
HOBBIES_1_268,5,StackingEnsemble,3.565287561410379,6.853893292790044,success
HOBBIES_1_178,1,SARIMAX,4.441670266940657,5.3995743196434915,success
HOBBIES_1_178,1,LSTM,4.135090351104736,5.308105446292027,success
HOBBIES_1_178,1,LightGBM,1.1863297051423802,2.1078046284729774,success
HOBBIES_1_178,1,StackingEnsemble,1.494327857485228,2.4416518277719583,success
HOBBIES_1_178,2,SARIMAX,4.979322662560078,6.559985390032629,success
HOBBIES_1_178,2,LSTM,4.737213611602783,6.176260247375474,success
HOBBIES_1_178,2,LightGBM,0.8290877379120675,1.5623330511562106,success
HOBBIES_1_178,2,StackingEnsemble,1.7352919669872544,2.114111732610145,success
HOBBIES_1_178,3,SARIMAX,7.369299789032866,14.783599175044994,success
HOBBIES_1_178,3,LSTM,8.230271339416504,14.851721749211961,success
HOBBIES_1_178,3,LightGBM,1.9744179137321447,5.451392579011428,success
HOBBIES_1_178,3,StackingEnsemble,1.9901641251748226,5.101124283021778,success
HOBBIES_1_178,4,SARIMAX,5.932996572406636,8.9018342808029,success
HOBBIES_1_178,4,LSTM,6.04321813583374,8.813283466115314,success
HOBBIES_1_178,4,LightGBM,1.2837613819395621,2.213798209679079,success
HOBBIES_1_178,4,StackingEnsemble,1.2491024156565291,2.126095405447712,success
HOBBIES_1_178,5,SARIMAX,5.765105519033871,10.00422082776586,success
HOBBIES_1_178,5,LSTM,6.591458797454834,9.889909136810864,success
HOBBIES_1_178,5,LightGBM,1.2272251614209613,2.2782378379975694,success
HOBBIES_1_178,5,StackingEnsemble,1.267128708075957,2.2252512179564716,success
HOBBIES_1_256,1,SARIMAX,3.7138947053272964,4.361218194023781,success
HOBBIES_1_256,1,LSTM,3.5578346252441406,4.2319858469014315,success
HOBBIES_1_256,1,LightGBM,2.1185775809484144,5.47020786712763,success
HOBBIES_1_256,1,StackingEnsemble,2.346967971207382,3.4848488400161624,success
HOBBIES_1_256,2,SARIMAX,3.323069156273497,4.661453710423579,success
HOBBIES_1_256,2,LSTM,3.809739112854004,5.0165425349663835,success
HOBBIES_1_256,2,LightGBM,2.301839731056231,5.307579760329751,success
HOBBIES_1_256,2,StackingEnsemble,2.260186475300023,4.269715588186636,success
HOBBIES_1_256,3,SARIMAX,5.157227850406267,7.28676435176956,success
HOBBIES_1_256,3,LSTM,5.020471096038818,7.5871420158387615,success
HOBBIES_1_256,3,LightGBM,1.963987338739478,5.4828186584225405,success
HOBBIES_1_256,3,StackingEnsemble,3.349691439123696,5.048894547670837,success
HOBBIES_1_256,4,SARIMAX,4.5499246921399275,5.780254110229462,success
